,learner_id,grades,nationality,writing_id,levels,unit,topic_id,topic_text,passage,query_sentence
70,59206,95.0,sa,293465,10,6,78,Describing a terrifying experience,"
      One day, Meg was going out to work as usual time in the morning. It's amazing how gorgeous the morning was until it all happened. As she was approaching the corner at Elm and Fourth, she saw a young couple get out of a car. She was surprised when they began vandalizing the local newsagents. She decided to go over to them to see if she could stop them. Suddenly, the woman pushed the gun into her stomach, and starting talking very fast about consumerism and the evils of the modern world. She was terrified she was going to shoot her! After that, she grabbed the laptop off her and ran off down the street. A passer-by chased her and caught her by the hair. Turns out it was a wig, the woman was a teenage boy. They haven't caught the couple yet and she's scared to leave the house.
    ","Turns out it was a wig , the woman was a teenage boy ."
71,124943,69.0,sa,293469,4,2,26,Describing routines,"
      Susan makes the breakfast on monday. walks the dog on suterday at 7 a.m Me sets the table every morning. prepares the childs school's waring every day. cleans bedroom on sunday. makes coffee every morning. sarah does ironing once a weak. does yoga once a weak.
    ",prepares the childs school 's waring every day .
72,124943,69.0,sa,293469,4,2,26,Describing routines,"
      Susan makes the breakfast on monday. walks the dog on suterday at 7 a.m Me sets the table every morning. prepares the childs school's waring every day. cleans bedroom on sunday. makes coffee every morning. sarah does ironing once a weak. does yoga once a weak.
    ",makes coffee every morning .
73,124943,69.0,sa,293469,4,2,26,Describing routines,"
      Susan makes the breakfast on monday. walks the dog on suterday at 7 a.m Me sets the table every morning. prepares the childs school's waring every day. cleans bedroom on sunday. makes coffee every morning. sarah does ironing once a weak. does yoga once a weak.
    ",does yoga once a weak .
74,122397,87.0,eg,299462,5,4,36,Giving instructions to a house-sitter,"
      Get up at 7 am and make the bed. Water the plants and feed the fishes, the birds and the doges. Then tidy the bed room and sweep the floor.Talk the doges for walking. Don't forget washes the dishes after your lunch. The doges like to go for a walk at 3 pm. We feed the birds, the fishes and the doges again at 8 pm. Talk the doges walk at 9 pm. Waters the plants before go to bed.
    ",Waters the plants before go to bed .
75,109907,81.0,sa,305093,4,2,26,Describing routines,"
      I always get up at 6:30 and I preparing to go to University . I always have a breakfast at the break on 9:30 . I back to home about 3:30 every day . I set on the table or help my mother to do the Lunch then we eat to together . I start to study on the evening . I watch movie every weekend . I surf the Internet on my free time . I always study English with my favorite webside , it's of course English town . Thanks a lot .
    ",Thanks a lot .
76,6969,99.0,sa,311226,2,2,10,Writing a birthday invitation,"
      Hi! Im 32 on Saturday. Im having a party at my house. Lets eat cake, dance and sing. The party starts at 9:30. Hope you can come! Rajaa.
    ","Lets eat cake , dance and sing ."
77,6969,100.0,sa,311231,3,6,22,Writing your online profile,"
      Name: Rajaa Age: 32 Birthday: may 15th Likes: chatting online and shopping! Lives in: Riyadh, Saudi Favorite: season: spring color: pink animal: cat time: morning Number:5 I can swim but I can't play chess.
    ","Lives in : Riyadh , Saudi Favorite : season : spring color : pink animal : cat time : morning Number:5 I can swim but I ca n't play chess ."
78,21531,92.0,sa,316115,5,4,36,Giving instructions to a house-sitter,"
      Dear, Waters the plants every day. Takes the dogs for a walk twice a day,but if it's ringing the play games. Feeds the dogs in the night every day . Feed the birds in the morning every day. In the afteroon feed the fish there times a week. Takes out the trash once a week. Cleans the house twice a week. Sweep the floor twice a week. Thanks,
    ",Takes out the trash once a week .
79,99467,93.0,sa,316232,3,6,22,Writing your online profile,"
      Name: Ibrahim. Age: 25 Birthday: 6 November. Like doing: running, cooking, reading, surfing the internet. Lives in: the KSA. Favorite Season: summer. Animal: parrot. Time: night. Day: every day. I can swim, but I can't dance.
    ",Lives in : the KSA .
80,161883,90.0,ae,316668,4,2,26,Describing routines,"
      Omid Goes swimming every afternoon. Watches movies every night. Surfs internet every day. Leila Does the dishes in the morning. Goes shopping every sunday. Sets the table at 8pm. You -feed the dog at 8:30 am every day. -walk the dog in the afternoon. -feed the dog again at 6 pm every day.
    ",Sets the table at 8pm .
81,19253,85.0,qa,332353,4,3,27,Writing a party invitation,"
      Date and time; in may,on sundy 19th. place; restaurant Mcdonald. Food; burger, potato and pasta. Drinks ; juice and cola. Guests; 15. Music; relax music.
    ",Guests ; 15 .
82,45958,91.0,sa,346323,5,1,33,Planning to attend a music festival,"
      Hi mom, I'm gonna go on vacation in July. I'm going to visit China. As I read in the advertisement, the weather is usually cold but not too much. Sometimes it rains. I'm going to take an umbrella and raincoat. I'm camping there, so I'm taking a tent. It'll be fun. I like dancing. I'm gonna listen to pop and dance music. Oh, let me tell you that, the ticket is free. Sincerely yours. Eman.
    ",Sometimes it rains .
83,109039,89.0,sa,349479,2,2,10,Writing a birthday invitation,"
      Hi! Im 28 on Saturday. Im having a party at my home. Lets eat birthday cake and drink a juice. please don't bring the expensive presents. The party starts at 7:30. should be you come! Abdalsamd,
    ",Lets eat birthday cake and drink a juice .
84,115221,96.0,sa,361223,5,1,33,Planning to attend a music festival,"
      Hi, Hanan I'm going to go to Rock steady music fastival. It'll start in July 27th to July 30th. The cost of the ticket start at 49 pounds. I'm going to stay in a tent. It's cheep, safe and fun. I'm going to take sleeping bag, a backpack, soap and towels. July in England is usually warm but not too hot. Sometimes It rains a lot too. I'm going to take sunscreen, sunglasses, T-shirt and raincoat. I'm going to listen to my favorite music, pop and dance. It'll be a great time. Suad.
    ",Sometimes It rains a lot too .
85,161008,95.0,sa,362453,2,2,10,Writing a birthday invitation,"
      Hi! Im 29 on Sunday . Im having a party at my house. Lets eat cake, dance and sing. The party starts at 8:30. Hope you can come! Mohammed
    ","Lets eat cake , dance and sing ."
86,115137,87.0,sa,364138,6,8,48,Rescheduling an appointment,"
      Hi, I am fine, What about you? Umm, lunch on Tuesday !!. I am sorry I can't meet you at that time .Because I am busy. Can you reschedule for another time?.I will be free at Wednesday. Is it OK for you? .If you busy at lunch time ,let's go for dinner at the same day .It's going to be great fun !. Lets me know ,see you soon.
    ","Lets me know , see you soon ."
87,22834,98.0,sa,364413,2,2,10,Writing a birthday invitation,"
      Hi Im 20 on Saturday. Im having a party at my house. Lets eat cake, dance and sing. The party starts at 7:30. Hope you can come! Haifa
    ","Lets eat cake , dance and sing ."
88,144173,82.0,ae,369233,8,3,59,Making a 'to do' list of your dreams,"
      You know I have a lot of dreams. Theres nothing wrong with dreams. This week my dream came true I quit my work in Jordan. I went to Dubai to work in a Construction Company as accountant. I will have a good salary and comfortable accommodation. You know its a dream in my mind to meet a beautiful girl and live with her for ever. If not I hope to meet someone who will love me soon. One more dream, that I'd like to reach a top of everst mountain in the future with my wife.
    ",Theres nothing wrong with dreams .
89,163400,93.0,sa,371267,4,2,26,Describing routines,"
      maya watches tv every afternoon. does her homework at 5pm. plays with her dolls at 6pm. suhail buys the milk every morning. feeds the turtle twice a day. do the laundry in the afternoon. you walk the dog in the afternoon. clean the house at 4pm. make dinner at 7pm.
    ",does her homework at 5pm .
90,163400,93.0,sa,371267,4,2,26,Describing routines,"
      maya watches tv every afternoon. does her homework at 5pm. plays with her dolls at 6pm. suhail buys the milk every morning. feeds the turtle twice a day. do the laundry in the afternoon. you walk the dog in the afternoon. clean the house at 4pm. make dinner at 7pm.
    ",feeds the turtle twice a day .
91,114038,90.0,lb,376247,5,3,35,Labeling photos from a safari,"
      HiThe monkeys it's cute and friendlly.It's like climbing trees, has  long tail and small claw. It's don't have a beak or paw or horn. It's don't have fur like  panda. Sometimes the monkey it's very naughty. It's like  eat bananas. And it's very clever more than other pets.
    ",Sometimes the monkey it 's very naughty .
92,88799,99.0,sa,376795,2,2,10,Writing a birthday invitation,"
      Hi! Im 26 years old on Tuesday, April 4rd, and Im having a party at my house. Lets eat cake, dance and sing. The party starts at 8:30. Hope you can come! Saad
    ","Lets eat cake , dance and sing ."
93,159111,98.0,sa,404421,2,2,10,Writing a birthday invitation,"
      Hi! Im 31 on wednesday November 28. Im having a party at my house. Lets eat rice and drink. The party starts at 10:30. Hope you can come! bandar
    ",Lets eat rice and drink .
94,81493,90.0,sy,413547,14,1,105,Writing advertising copy,"
      Dear Maher, I would like to inform you that , after deep discussion with my Colleagues ,weve selected an ad campaign for Century watches. Im sure youll love our choice of campaigns. Many people think that Century is a classic and well-known brand because it has featured some of the most famous stars in advertising campaigns.In fact, customers prefer Century because its simply the best and most reliable watch maker on the market. Thats the reason why Century has managed to be one of the top three watchmakers worldwide. Considering Centurys trend of working with famous stars, we contemplated the idea of bringing a celebrity into the campaign.However ,we decided that the quality of the watch was more important than  celebrity endorsement. For this reason, we decided that the ad would feature a man playing golf, simple and crystal clear but with a slogan that delivers an efficient message.A message not directed to stars and athletes, but directed to each and every man that will read and look at our ad. Golf and Century. The perfect team is a simple message that everyone can understand. And thats why our ad will succeed and still follow Centurys style.When you consider that our ad will feature a common man playing golf, you might think its the wrong choice. However, the secret of our campaign relies on the fact that this man will still inspire taste and elegance.
    ",Thats the reason why Century has managed to be one of the top three watchmakers worldwide .
95,12284,94.0,sy,414808,10,6,78,Describing a terrifying experience,"
      In a beautiful day my friend was going to work in the morning. As she was approaching the corner, she saw a young couple get out of a car. She was surprised when they suddenly began vandalizing the local newsagents. She decided to go over and see if she could get them to stop. Suddenly the young woman came at her waving a gun! She didn't really get a good look at her. The woman pushed the gun into her stomach, and then she grabbed the laptop off her hand and ran off down the street. A passer-by chased her and caught her by the hair which came off in his hands! Turns out it was a wig. And she was a teenage boy. They haven't caught the couple yet. My friend was scared to leave the house, and just astounded that a normal day could turn out like this.
    ",Turns out it was a wig .
96,17503,95.0,sa,416037,2,2,10,Writing a birthday invitation,"
      Iman invites JohnIm 26 years old.Its my birthday on Saturday. Lets celebrate, Id like to invite you to my party.It starts at 7 oclock, at my house . Lets dance, sing eat cake and drink!Hope you can come.Iman
    ","Lets dance , sing eat cake and drink !"
97,4058,89.0,eg,416752,2,4,12,Buying clothes from a catalog,"
      Hi! guys The clothes store a sale. They have a pants 39.99 dollars. They have a red shirt 69.00 dollars, blue shirt 30.00 dollars, and white shirt 30.00 dollars. They have a black shoes 59.00 dollars and white sneakers 79.00 dollars. They have a brown belt 29.00 dollars. Do you want me buy anything for you? They give your money for charity!
    ",guys The clothes store a sale .
98,157538,98.0,sa,419844,8,5,61,Selling items in an online auction,"
      I would love to tell you about this fabulous item. You can use it as a table for your laptop, and it has a fan too to cool the laptop when it's overheating. And you can put your drink near your computer while watching a movie and you don't have to worry about spilling it on your laptop because it has a special place to put your cup. And you can use it as a breakfast table on the bed too. Isn't that just great!
    ",Is n't that just great !
